,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDate_hour,TransactionWeekNumber,DaysSinceLastPurchase,MSE_AE_zscores,MSE_AE,MSE_AE_Fraud
1872,1,1,26,3,218,1,712.13,5,16,10,605.6597222222222,0.009713803,1.005713,False
1873,1,1,33,0,133,1,6217.58,1,17,6,636.6152777777778,-0.47714347,0.7193773,False
1874,0,2,57,2,22,1,2229.56,2,17,15,571.6159722222222,-0.16588917,0.9024355,False
1875,1,1,36,1,101,1,9313.05,1,18,32,452.56180555555557,-0.6340469,0.62709755,False
1876,1,2,52,1,138,4,4618.53,3,16,33,447.6409722222222,2.3375926,2.37481,True
1877,1,1,55,2,37,1,6747.16,3,16,40,398.65,-0.98635316,0.41989544,False
1878,1,1,78,2,27,1,5134.37,5,18,36,422.5798611111111,0.07656501,1.0450302,False
1879,1,0,52,1,31,1,2207.54,1,16,1,307.6402777777778,0.15310389,1.0900451,False
1880,1,2,67,0,28,1,13336.15,4,17,28,482.63194444444446,0.1676985,1.0986286,False
1881,1,0,63,0,155,1,1801.69,6,17,19,545.6027777777778,-0.21536838,0.87333524,False
1882,1,2,54,0,123,1,522.39,2,16,19,543.6340277777778,-0.6384914,0.6244836,False
1883,0,2,54,0,118,1,9381.64,3,16,36,426.64930555555554,-0.19915922,0.88286835,False
1884,1,0,62,2,166,5,2963.29,1,16,49,335.63194444444446,6.194953,4.643442,True
1885,1,1,57,0,30,1,11523.64,4,17,27,485.6152777777778,-0.5240254,0.6918046,False
1886,1,0,40,0,30,1,12723.62,5,17,15,573.5993055555556,0.17084792,1.1004809,False
1887,0,2,69,2,71,4,3920.11,2,16,36,422.6659722222222,3.2622268,2.9186158,True
1888,1,1,44,0,73,1,7451.83,5,16,18,550.65625,-0.80495614,0.5265806,False
1889,1,1,62,0,97,1,7061.58,3,18,24,510.55069444444445,-0.6112638,0.64049697,False
1890,1,2,28,3,197,1,985.77,4,17,21,527.6097222222222,-0.49396595,0.70948344,False
1891,0,1,59,1,103,1,4298.34,1,16,40,398.6430555555556,-0.50445163,0.7033165,False
1892,1,0,56,0,27,1,12799.34,2,16,36,423.65277777777777,0.057924256,1.034067,False
1893,0,2,21,3,135,1,811.24,0,16,42,381.66180555555553,0.6460032,1.3799343,False
1894,0,1,53,0,88,1,13273.08,1,16,33,446.65625,0.1908522,1.112246,False
1895,1,2,21,3,146,1,842.94,2,18,8,622.5555555555555,0.4132477,1.2430437,False
1896,0,1,49,1,146,1,2471.53,4,16,52,312.6458333333333,-0.013530085,0.99204254,False
1897,1,0,19,3,184,1,1237.5,5,17,23,515.6284722222222,-0.25846118,0.84799105,False
1898,1,2,25,3,177,1,783.83,0,18,4,649.5576388888888,1.0098184,1.5939052,False
1899,0,2,49,1,119,1,3931.03,3,16,2,661.6486111111111,0.072240785,1.042487,False
1900,1,1,24,3,70,1,960.96,5,17,13,583.6152777777778,-0.40042084,0.7645002,False
1901,1,0,78,2,121,1,7310.88,4,16,36,424.67291666666665,-0.51008546,0.7000031,False
1902,0,2,73,2,37,1,1385.74,3,16,24,510.65555555555557,-0.019410986,0.9885838,False
1903,1,0,58,2,12,1,7902.52,0,16,20,538.6465277777778,-0.26376268,0.8448731,False
1904,1,2,71,2,61,1,4405.28,1,16,32,454.66041666666666,-0.6053514,0.64397424,False
1905,1,0,48,1,24,1,3944.12,6,16,33,445.64722222222224,-0.43180716,0.74604094,False
1906,1,0,20,3,240,1,1523.04,4,17,13,583.5972222222222,0.095340356,1.0560726,False
1907,1,1,67,0,77,1,8042.3,0,16,22,524.6430555555555,-0.42468357,0.75023055,False
1908,1,2,33,0,110,1,5531.93,0,16,25,503.6298611111111,-0.5297895,0.6884145,False
1909,1,1,21,3,291,1,560.73,3,16,4,647.6638888888889,0.84636307,1.4977721,False
1910,1,2,70,0,89,1,1658.52,2,16,20,534.6347222222222,-0.45378646,0.73311424,False
1911,1,2,27,1,50,1,731.52,2,16,42,382.64166666666665,-0.41931254,0.7533894,False
1912,1,0,29,1,37,1,1389.89,5,16,51,317.6451388888889,0.21314707,1.1253583,False
1913,1,0,48,1,136,1,5081.26,0,16,7,629.6402777777778,-0.30667233,0.8196366,False
1914,1,0,27,3,83,1,1000.35,3,16,46,356.67083333333335,-0.18638344,0.8903822,False
1915,1,2,21,3,131,1,1639.9,1,16,30,466.65277777777777,-0.43721104,0.74286276,False
1916,1,2,67,2,151,1,5473.82,1,16,1,671.6388888888889,0.09586533,1.0563813,False
1917,1,1,64,0,159,1,1729.26,3,17,4,649.6131944444444,-0.27481312,0.83837396,False
1918,0,2,51,0,109,1,14798.1,1,16,49,333.6645833333333,1.2695764,1.7466769,False
1919,1,0,55,0,132,1,7374.26,4,17,19,543.5979166666667,-0.8446346,0.50324446,False
1920,1,2,19,3,297,1,1231.98,6,17,11,601.6125,1.1977777,1.7044499,False
1921,1,1,26,1,120,1,6611.26,1,16,21,531.6361111111111,-1.0855939,0.3615289,False
1922,1,0,60,0,147,1,883.72,4,16,23,514.6541666666667,-0.62434345,0.63280445,False
1923,1,2,79,2,228,1,5055.99,3,16,30,468.6625,-0.30686834,0.8195213,False
1924,1,0,52,1,130,1,7166.88,3,16,35,433.6513888888889,-1.1139934,0.34482628,False
1925,1,2,21,3,69,1,232.56,3,17,27,485.5909722222222,-0.50105774,0.70531255,False
1926,1,2,25,3,178,1,1236.38,0,17,44,370.6125,0.14614588,1.0859529,False
1927,1,2,21,3,148,1,802.09,6,16,42,384.6402777777778,0.2429302,1.1428747,False
1928,1,1,58,1,107,1,1423.2,5,16,25,500.6479166666667,-1.0462381,0.3846753,False
1929,1,0,51,0,172,1,13388.56,5,16,47,345.6534722222222,0.5451038,1.3205923,False
1930,0,1,27,1,10,1,2801.28,1,17,9,614.6131944444444,0.10322973,1.0607126,False
1931,1,0,52,1,74,1,5545.96,3,16,17,558.6569444444444,-1.0428543,0.38666534,False
1932,0,2,27,1,135,1,4764.48,3,18,46,354.58680555555554,0.30280355,1.1780881,False
1933,1,2,27,1,36,1,7868.19,4,17,25,502.62916666666666,-0.8181202,0.5188384,False
1934,1,0,26,3,80,1,1128.38,3,16,8,618.6388888888889,-0.17936707,0.8945087,False
1935,1,0,60,0,239,1,7627.04,1,17,1,667.6138888888889,0.59502596,1.349953,False
1936,1,2,52,2,119,1,4026.03,0,17,38,410.5986111111111,-0.7247056,0.5737784,False
1937,0,2,77,2,163,1,7095.76,0,16,32,450.64444444444445,0.27575514,1.1621801,False
1938,1,2,20,3,159,1,1501.95,1,17,33,445.59583333333336,-0.39501262,0.76768094,False
1939,1,2,48,1,115,1,3656.93,5,16,51,319.6625,-0.23694259,0.8606468,False
1940,1,1,55,2,72,1,3473.24,4,16,23,517.6722222222222,-1.2705612,0.252744,False
1941,1,0,64,2,167,1,7061.73,4,17,16,566.5916666666667,-0.8290465,0.5124123,False
1942,1,1,25,3,216,1,6012.67,1,16,48,342.66180555555553,-0.013381207,0.9921301,False
1943,0,2,31,0,73,1,13694.68,2,16,14,580.6479166666667,0.64117587,1.3770952,False
1944,1,0,48,0,131,1,9410.51,3,16,32,451.66180555555553,-0.79333746,0.5334139,False
1945,1,1,53,2,23,1,6115.63,4,16,32,453.6590277777778,-1.0713543,0.36990368,False
1946,1,2,38,1,273,1,5581.21,2,16,38,408.6430555555556,-0.28921166,0.82990575,False
1947,1,2,69,0,96,1,6712.94,2,16,48,340.6534722222222,-0.05228081,0.96925205,False
1948,1,1,53,0,37,1,8400.87,6,18,4,650.5604166666667,0.7278088,1.4280467,False
1949,1,0,60,2,92,1,4644.19,5,16,29,473.6666666666667,-0.9046382,0.46795455,False
1950,1,0,27,3,96,1,1734.22,2,16,29,475.65833333333336,-0.70413905,0.5858742,False
1951,1,0,69,0,53,1,5237.12,3,17,40,396.62708333333336,-0.44034323,0.7410206,False
1952,1,2,33,1,95,1,969.06,0,16,9,615.6583333333333,-0.15399593,0.90943027,False
1953,1,0,62,2,164,1,5950.48,2,17,45,363.6145833333333,-0.66176873,0.6107935,False
1954,1,1,36,0,166,1,9962.5,4,16,47,345.63958333333335,-0.3056764,0.8202223,False
1955,1,2,52,0,116,1,9662.88,3,16,10,608.6555555555556,-0.39031312,0.77044487,False
1956,0,1,66,0,115,1,5243.0,4,17,48,338.60069444444446,0.040338714,1.0237244,False
1957,0,1,73,2,183,1,1702.65,5,16,2,664.6597222222222,0.6791802,1.3994467,False
1958,1,0,27,3,56,1,800.93,4,16,21,531.6472222222222,-0.4530146,0.7335682,False
1959,1,0,60,1,114,1,7231.47,2,16,25,499.6638888888889,-1.067363,0.37225106,False
1960,1,0,22,3,284,1,1052.31,5,16,8,618.6513888888888,0.9331086,1.5487899,False
1961,1,2,58,0,161,1,10721.29,2,17,36,426.5986111111111,-0.48554838,0.7144341,False
1962,0,1,32,0,31,1,13560.63,1,17,21,529.625,0.42630166,1.2507211,False
1963,1,0,70,2,115,1,3138.0,0,18,42,384.54791666666665,0.2226661,1.1309568,False
1964,1,0,38,0,145,1,9916.24,6,16,7,625.6465277777778,0.25598803,1.1505544,False
1965,1,0,75,2,261,1,7941.73,1,17,18,549.6284722222222,0.095135234,1.055952,False
1966,1,1,49,1,63,1,3753.24,1,17,50,326.6125,-0.55860704,0.67146605,False
1967,1,2,31,0,55,1,9733.83,5,17,29,475.60069444444446,-0.4235801,0.7508795,False
1968,1,2,59,0,124,1,5003.22,6,18,37,418.55555555555554,0.13145559,1.0773131,False
1969,1,2,54,2,124,5,4087.44,1,18,31,458.56388888888887,5.8068857,4.415208,True
1970,1,2,71,2,226,1,4880.31,0,16,47,349.64930555555554,0.37425202,1.2201091,False
1971,1,1,57,2,87,1,1310.38,1,16,3,657.6458333333334,-0.2996984,0.82373816,False
1972,1,0,78,2,103,1,2513.51,6,18,13,587.5875,0.5256318,1.3091402,False
1973,1,0,23,3,41,1,4475.22,5,16,1,671.6388888888889,0.5276433,1.3103232,False
1974,0,1,55,2,121,1,6521.05,1,16,24,510.65416666666664,-0.7618014,0.5519612,False
1975,1,1,56,2,140,1,1615.04,1,17,47,345.59375,-0.65587145,0.61426187,False
1976,0,2,20,3,288,1,1490.34,1,16,40,395.63958333333335,1.1911746,1.7005664,False
1977,1,0,80,2,57,1,6601.44,4,17,5,643.5993055555556,0.12329906,1.072516,False
1978,0,2,50,0,109,1,8611.17,5,16,48,342.67291666666665,0.41645285,1.2449287,False
1979,1,1,28,3,193,1,1929.28,4,16,47,349.66875,-0.26320162,0.84520304,False
1980,1,0,57,2,92,1,5315.83,2,16,40,394.6625,-0.9027615,0.46905822,False
1981,1,0,26,3,121,1,548.45,5,17,51,320.61944444444447,0.26933345,1.1584033,False
1982,1,2,25,3,167,1,1931.66,1,16,14,580.6472222222222,-0.2586814,0.8478615,False
1983,1,1,36,0,117,1,1050.63,3,17,8,622.6131944444444,-0.6391359,0.62410456,False
1984,1,2,19,3,50,1,9963.39,3,17,32,453.62083333333334,-0.3503732,0.79393476,False
1985,1,1,58,2,268,1,1950.63,4,16,26,496.65416666666664,-0.55863124,0.6714518,False
1986,0,2,40,1,70,1,6295.45,2,16,39,405.65694444444443,-0.44738618,0.73687845,False
1987,0,2,41,1,137,1,4113.63,1,16,36,426.63958333333335,-0.4707016,0.7231659,False
1988,1,0,21,3,90,1,1451.02,5,18,32,454.5861111111111,0.09157414,1.0538576,False
1989,1,0,22,3,135,1,1597.85,1,17,26,496.6034722222222,-0.54585063,0.6789685,False
1990,1,2,27,3,92,1,1256.33,4,16,27,489.66319444444446,-0.63570327,0.62612337,False
1991,1,2,72,2,292,1,7320.61,1,16,23,513.65,0.281589,1.1656111,False
1992,1,2,57,2,147,1,2150.38,0,17,7,629.6201388888888,-0.20074964,0.881933,False
1993,1,0,72,2,101,1,2940.04,2,18,17,558.55625,-0.24529673,0.85573345,False
1994,1,2,49,0,225,1,12801.93,1,17,50,326.62847222222223,0.7576081,1.4455726,False
1995,1,2,29,1,40,1,4272.41,6,17,21,531.6020833333333,-0.4773191,0.719274,False
1996,0,1,74,2,290,1,5399.76,4,16,2,664.6395833333333,1.2193987,1.7171658,False
1997,0,1,61,2,48,1,2467.39,5,17,28,478.6020833333333,-0.5072197,0.7016885,False
1998,1,0,27,1,129,1,7537.4,0,18,38,410.575,-0.0480257,0.9717546,False
1999,1,2,54,1,23,1,7498.51,2,17,23,513.6208333333333,-0.8832114,0.48055628,False
2000,1,0,29,0,32,1,10506.41,2,16,16,566.6534722222223,-0.16569875,0.9025475,False
2001,0,1,73,2,129,1,6505.98,1,16,16,562.6541666666667,-0.27659783,0.8373243,False
2002,1,1,55,1,67,1,7568.4,6,16,50,324.6638888888889,-0.09893753,0.9418118,False
2003,1,0,18,3,56,1,546.46,0,16,21,529.6625,0.11193535,1.0658326,False
2004,1,0,23,3,99,1,1072.25,6,16,47,348.64375,0.3927067,1.2309629,False
2005,1,0,69,0,250,1,7273.55,2,18,5,643.5548611111111,0.96988463,1.570419,False
2006,1,0,57,0,146,5,11197.54,6,16,7,627.6493055555555,6.847085,5.026981,True
2007,1,0,19,3,277,1,782.35,2,16,29,472.63194444444446,0.30552045,1.179686,False
2008,1,1,76,2,246,1,4444.95,5,16,47,349.67083333333335,0.23669967,1.1392103,False
2009,1,0,56,0,33,1,10658.88,2,16,8,619.6576388888889,0.10039347,1.0590445,False
2010,0,1,26,3,40,1,250.93,4,17,17,559.6,-0.04640832,0.97270584,False
2011,1,1,23,3,55,1,1729.02,3,16,36,426.6638888888889,-0.6806115,0.5997115,False
2012,0,2,27,3,124,1,1298.13,4,18,49,334.5673611111111,0.9026323,1.5308658,False
2013,0,2,27,3,294,1,5828.48,1,16,23,515.6472222222222,0.77228326,1.4542035,False
2014,1,0,74,2,12,1,7600.99,3,16,35,433.6451388888889,-0.33992878,0.80007744,False
2015,1,2,56,1,268,1,9603.73,4,17,41,390.6152777777778,-0.04868232,0.97136843,False
2016,1,2,59,1,178,1,4180.4,4,16,46,355.6347222222222,-0.50075424,0.70549107,False
2017,1,2,23,3,139,1,1268.44,2,16,7,625.6326388888889,-0.071500555,0.9579483,False
2018,1,0,26,1,120,1,9609.67,1,18,26,495.5701388888889,-0.28636596,0.8315794,False
2019,0,0,38,0,85,1,11989.39,1,17,40,398.59722222222223,0.3238296,1.1904541,False
2020,1,1,47,1,12,1,9538.92,5,17,7,626.6229166666667,-0.25856993,0.8479271,False
2021,1,2,36,1,169,1,4826.88,5,17,35,432.59444444444443,-0.9133396,0.46283692,False
2022,1,2,27,3,134,1,293.06,3,16,38,411.6423611111111,-0.46759686,0.7249919,False
2023,1,0,25,3,162,1,1445.53,0,18,22,523.5673611111112,0.22588646,1.1328508,False
2024,1,0,64,0,94,1,11204.62,3,17,14,578.6173611111111,-0.2949595,0.8265253,False
2025,0,1,20,3,84,1,693.4,5,16,49,335.65694444444443,0.620478,1.3649222,False
2026,1,2,57,0,165,1,13523.65,3,16,21,531.6333333333333,-0.11032506,0.93511444,False
2027,1,0,20,3,163,1,662.51,2,16,22,520.6347222222222,-0.4067413,0.76078296,False
2028,0,2,23,3,99,1,342.73,3,16,18,552.6604166666667,0.043365512,1.0255046,False
2029,0,0,47,1,59,1,7764.16,4,18,34,439.56180555555557,-0.036936834,0.9782763,False
2030,1,0,29,1,54,1,9834.0,1,16,36,426.66875,-0.50668854,0.7020009,False
2031,1,0,44,0,171,1,268.77,3,16,43,374.65972222222223,-0.35461178,0.7914419,False
2032,1,0,30,1,172,1,5397.68,1,16,28,478.6673611111111,-0.9014642,0.46982118,False
2033,1,0,53,2,25,1,7659.5,5,17,32,454.6125,-0.7092214,0.5828851,False
2034,1,2,28,3,284,1,1926.08,1,17,1,668.5965277777777,1.0641489,1.6258587,False
2035,1,2,68,0,127,1,6911.62,0,16,45,359.6361111111111,0.13792124,1.0811157,False
2036,1,2,36,1,147,1,7527.04,3,16,47,347.6659722222222,-0.60327643,0.6451946,False
2037,0,2,43,0,109,1,12071.1,3,16,42,383.66527777777776,0.26449358,1.1555568,False
2038,0,2,72,2,129,1,1425.47,6,16,40,394.64930555555554,0.43984613,1.258687,False
2039,0,0,23,3,52,1,1598.63,0,17,34,440.6152777777778,0.35223016,1.2071574,False
2040,1,1,60,0,43,1,11726.47,6,16,51,321.65763888888887,0.73493,1.4322349,False
2041,1,2,28,3,34,1,9189.76,3,17,30,466.6138888888889,-0.54910755,0.677053,False
2042,0,2,78,2,99,1,4895.87,0,17,8,620.61875,0.59270555,1.3485883,False
2043,1,1,21,3,117,1,6178.77,3,18,12,594.5541666666667,-0.24332982,0.85689026,False
2044,1,2,67,2,26,1,7167.57,0,17,1,307.61805555555554,0.5249781,1.3087558,False
2045,0,2,56,2,31,1,4704.91,5,16,52,310.6430555555556,0.6048683,1.3557416,False
2046,0,1,67,2,56,1,1267.72,6,16,12,593.65,0.28287977,1.1663703,False
2047,0,2,59,1,135,1,5790.55,5,16,8,622.6631944444445,0.042660143,1.0250897,False
2048,1,1,60,1,65,1,5729.1,0,16,5,640.6569444444444,-0.23944351,0.8591759,False
2049,0,1,34,1,58,1,7379.38,5,16,34,436.65,-0.49964753,0.70614195,False
2050,1,2,25,3,105,1,1478.41,4,17,47,347.63125,-0.16685237,0.901869,False
2051,1,2,28,3,46,1,824.71,5,18,2,661.5861111111111,0.95051175,1.5590252,False
2052,1,0,27,3,63,1,1024.42,1,18,40,395.56041666666664,0.22952053,1.1349881,False
2053,0,1,29,1,275,4,6027.49,0,16,31,461.65625,3.81693,3.2448537,True
2054,1,0,51,0,102,1,14453.35,4,16,5,643.6479166666667,0.6035812,1.3549846,False
2055,1,0,42,0,233,1,5374.54,6,18,52,314.5805555555556,1.1309574,1.6651508,False
2056,0,1,59,1,101,1,9148.08,0,18,40,394.5465277777778,0.33513615,1.1971039,False
2057,1,0,59,1,41,1,2757.23,2,16,51,319.66041666666666,-0.10469438,0.938426,False
2058,1,0,41,1,108,1,2523.83,5,16,45,360.64166666666665,-0.52897125,0.68889576,False
2059,1,1,67,2,64,1,1498.79,2,16,12,592.6701388888889,-0.69489014,0.5913138,False
2060,1,2,29,0,72,1,1305.56,5,18,42,383.58958333333334,0.2775441,1.1632322,False
2061,1,0,25,3,131,1,1910.9,0,16,22,522.6513888888888,-0.29272693,0.8278383,False
2062,1,2,25,3,102,1,423.64,4,16,23,514.6694444444445,-0.5213477,0.6933794,False
2063,1,1,64,2,21,1,7606.63,0,18,26,496.55902777777777,-0.10747136,0.9367928,False
2064,1,1,31,0,23,1,842.56,6,18,47,349.56388888888887,0.76016426,1.447076,False
2065,1,0,28,3,80,1,709.42,0,18,32,453.56041666666664,0.22619557,1.1330326,False
2066,1,0,27,3,123,1,1358.37,0,17,8,620.6208333333333,0.080286235,1.0472188,False
2067,1,2,61,0,158,1,13538.14,3,16,25,501.67291666666665,-0.11478002,0.93249434,False
2068,0,1,75,2,64,1,7258.33,2,17,5,642.6208333333333,0.18515229,1.1088938,False
2069,1,0,69,2,100,1,4980.26,4,17,26,495.6013888888889,-0.9821532,0.42236558,False
2070,0,1,55,2,143,1,1623.5,3,18,26,496.5541666666667,-0.39407983,0.76822954,False
2071,1,0,26,1,136,1,4401.78,1,18,21,531.5722222222222,-0.4301395,0.74702173,False
2072,1,2,48,1,110,1,2051.37,1,18,42,384.5833333333333,-0.2526435,0.8514126,False
2073,0,1,58,0,87,5,13704.92,5,16,9,615.6694444444445,7.143135,5.201097,True
2074,1,1,64,0,69,1,13374.89,0,16,52,311.6388888888889,0.9565076,1.5625515,False
2075,1,1,22,3,69,1,3363.23,4,17,2,664.6166666666667,-0.07214207,0.957571,False
2076,1,1,60,0,106,1,13521.76,4,17,2,662.6291666666667,0.40140766,1.2360802,False
2077,1,0,57,2,138,1,6109.86,5,17,22,524.6229166666667,-0.9951449,0.41472474,False
2078,1,1,37,1,45,1,9975.79,1,17,17,559.6111111111111,-0.8203896,0.5175037,False
2079,1,1,41,0,173,1,13856.18,2,18,41,391.5513888888889,0.34586117,1.2034116,False
2080,0,2,33,1,55,1,9905.23,0,16,22,523.6625,0.09741998,1.0572957,False
2081,1,0,28,3,35,1,1547.71,1,17,50,328.61041666666665,0.26419643,1.155382,False
2082,1,2,79,2,157,1,7153.72,6,18,48,339.5861111111111,0.90985304,1.5351125,False
2083,1,1,54,2,44,1,3101.54,2,16,49,332.66527777777776,-0.54636806,0.67866415,False
2084,1,0,56,2,104,1,1393.14,1,16,8,619.6340277777778,-0.4113278,0.7580855,False
2085,1,0,57,2,135,1,7142.53,4,16,6,634.6534722222223,-0.50188494,0.70482606,False
2086,1,1,23,3,73,1,325.15,2,18,49,335.56805555555553,0.38082895,1.2239772,False
2087,1,2,28,3,148,1,580.66,2,17,15,573.5902777777778,-0.4951749,0.7087724,False
2088,0,1,18,3,104,1,6149.81,6,16,7,625.6381944444445,0.5900197,1.3470087,False
2089,1,1,56,1,264,1,5698.25,1,18,27,488.55,-0.17101514,0.89942074,False
2090,1,2,39,0,225,1,9562.41,4,17,48,342.61875,0.12512287,1.0735886,False
2091,1,2,53,1,211,1,2038.31,1,16,18,548.6423611111111,-0.5907631,0.6525541,False
2092,1,2,22,3,255,1,187.65,2,16,21,531.6326388888889,0.13869148,1.0815687,False
2093,0,2,26,1,146,1,8520.08,2,18,21,531.5701388888889,0.051317517,1.0301814,False
2094,1,0,27,3,32,1,1435.72,1,16,7,625.6569444444444,0.19835362,1.1166579,False
2095,1,0,20,3,176,1,825.69,3,16,39,402.66319444444446,-0.25120652,0.8522577,False
2096,1,0,68,0,224,1,5803.89,3,16,20,538.6388888888889,-0.34416,0.79758894,False
2097,1,1,53,2,165,1,3134.47,1,16,25,501.64375,-1.186956,0.30191472,False
2098,1,2,50,1,125,1,5374.69,0,18,30,465.56388888888887,-0.39041203,0.7703867,False
2099,0,2,31,0,10,1,6852.16,3,17,32,450.63125,-0.06843515,0.9597512,False
2100,1,1,23,3,31,1,1570.22,2,18,38,408.5875,-0.021040425,0.9876255,False
2101,1,2,18,3,83,1,730.6,0,18,11,601.55625,0.7491172,1.4405788,False
2102,0,2,47,0,127,3,13185.39,1,17,48,340.6034722222222,2.3200877,2.3645148,True
2103,0,2,24,3,101,1,3900.34,4,16,45,360.6694444444444,0.19572754,1.1151134,False
2104,1,2,63,2,32,1,4891.56,5,16,16,566.6715277777778,-0.47178894,0.72252643,False
2105,1,0,64,0,102,1,7682.0,5,16,19,543.65,-0.4606638,0.7290695,False
2106,1,1,57,2,39,1,6100.98,4,16,8,622.6458333333334,-0.6673257,0.6075253,False
2107,1,2,55,0,68,1,1562.9,0,17,35,431.59166666666664,-0.3280025,0.80709165,False
2108,1,1,57,0,48,1,13732.81,4,16,1,670.6444444444444,0.6998667,1.4116131,False
2109,0,1,60,2,96,1,5790.7,6,17,35,433.61805555555554,-0.39186037,0.7695349,False
2110,1,2,39,1,34,1,1447.35,2,17,1,671.6270833333333,-0.0033788728,0.9980128,False
2111,1,0,64,0,244,1,207.1,0,17,18,551.6125,0.33592603,1.1975684,False
2112,1,1,57,1,38,1,3077.2,3,17,21,531.625,-1.199471,0.2945542,False
2113,1,1,25,3,52,1,1983.0,5,17,11,600.6256944444444,-0.34071818,0.7996132,False
2114,1,0,57,1,107,1,3120.1,0,17,47,345.6125,-0.26588294,0.8436261,False
2115,0,2,46,1,199,1,3052.47,5,16,12,591.6625,-0.018264053,0.98925835,False
2116,1,1,27,1,42,1,8564.46,4,16,42,382.6381944444444,-0.673151,0.6040992,False
2117,0,2,59,2,293,1,7950.74,3,16,51,321.65208333333334,1.1173669,1.6571578,False
2118,0,1,21,3,64,1,1699.81,1,16,48,342.6513888888889,0.4700012,1.2764221,False
2119,0,1,23,3,156,1,287.46,1,17,52,314.6111111111111,0.660781,1.3886256,False
2120,1,2,23,3,187,1,1154.48,4,16,2,663.6736111111111,0.4054984,1.238486,False
2121,1,1,23,3,130,1,4076.48,1,16,35,430.6534722222222,-0.758092,0.55414283,False
2122,1,0,68,0,35,1,10628.59,2,16,37,419.64722222222224,-0.054755982,0.9677963,False
2123,1,0,47,1,197,1,7801.32,4,16,49,332.6326388888889,-0.28749546,0.8309151,False
2124,0,1,53,0,75,4,634.16,1,16,1,670.6520833333333,4.120259,3.4232507,True
2125,1,2,33,1,73,1,922.96,1,17,18,548.6083333333333,-0.7436989,0.5626078,False
2126,1,2,18,3,68,1,1671.86,0,18,42,384.56111111111113,0.66933465,1.3936563,False
2127,1,1,75,2,73,1,5670.82,1,17,52,310.6041666666667,-0.030686935,0.9819521,False
2128,0,0,58,2,48,1,6020.85,5,18,7,625.5590277777778,0.64609903,1.3799907,False
2129,1,0,51,0,108,1,6180.3,5,17,31,459.5965277777778,-0.81948286,0.51803696,False
2130,1,2,46,1,114,1,3956.69,2,16,1,668.6708333333333,-0.31370655,0.81549954,False
2131,0,1,62,0,102,1,13869.86,2,16,42,384.6513888888889,0.49787357,1.2928147,False
2132,1,0,43,1,89,1,4159.52,5,16,24,508.65069444444447,-0.99723303,0.4134966,False
2133,1,2,19,3,61,1,1084.65,6,16,28,482.64930555555554,0.053000264,1.0311711,False
2134,1,1,32,0,51,1,9794.26,3,16,28,482.66875,-0.8067739,0.5255115,False
2135,1,1,78,2,23,1,5123.24,1,17,38,409.6013888888889,-0.3996191,0.76497173,False
2136,1,1,39,1,52,1,1381.28,4,17,3,654.6131944444444,-0.45060188,0.7349872,False
2137,1,0,66,0,170,1,11619.1,4,17,52,314.6034722222222,0.5274321,1.310199,False
2138,1,0,31,1,161,1,9077.62,1,16,52,314.65416666666664,0.041438114,1.024371,False
2139,1,1,22,3,73,1,1824.19,5,16,7,629.6409722222222,-0.074331455,0.9562834,False
2140,0,2,71,2,40,1,4159.33,0,17,47,346.6,0.6484547,1.3813761,False
2141,1,2,50,0,124,1,14352.33,5,16,10,607.6493055555555,0.4728616,1.2781044,False
2142,1,2,64,2,38,1,2156.54,5,16,22,521.6618055555556,-0.52974653,0.6884398,False
2143,1,1,51,1,148,1,8361.7,3,17,32,454.59791666666666,-1.3910247,0.18189564,False
2144,1,2,27,1,17,1,5424.6,0,16,14,579.6631944444445,-0.13902745,0.9182337,False
2145,1,2,52,0,276,1,11263.89,3,18,10,606.5541666666667,0.9813513,1.5771629,False
2146,0,2,48,0,127,1,12467.31,5,16,20,538.6708333333333,0.31160444,1.1832641,False
2147,1,1,26,1,71,1,2531.24,2,16,18,549.6465277777778,-1.0470841,0.38417765,False
2148,0,1,48,1,290,1,6242.03,2,16,49,331.64722222222224,0.61505336,1.3617318,False
2149,1,0,36,0,107,2,11565.97,2,17,9,614.5993055555556,0.15710907,1.0924007,False
2150,1,1,39,0,142,1,13586.06,1,17,24,510.62361111111113,-0.3827224,0.7749092,False
2151,1,0,24,3,95,1,1161.84,1,18,32,454.5520833333333,-0.006602788,0.9961167,False
2152,0,0,48,1,69,1,7447.1,2,16,52,311.6513888888889,0.23946458,1.1408365,False
2153,1,1,25,3,53,1,1419.31,2,17,35,433.62569444444443,-0.7481854,0.5599692,False
2154,1,1,58,2,277,1,6142.54,5,17,37,418.61805555555554,-0.34283224,0.7983698,False
2155,1,2,20,3,212,1,416.37,2,16,35,433.6333333333333,-0.11181282,0.93423945,False
2156,0,1,53,2,238,1,6313.22,4,16,41,390.63958333333335,-0.2064842,0.8785603,False
2157,1,2,60,1,133,1,8092.94,0,16,1,307.6625,0.24747841,1.1455497,False
2158,1,1,31,1,14,1,6229.13,2,18,34,436.5722222222222,-0.5059946,0.702409,False
2159,1,1,26,1,132,5,4976.18,5,17,7,626.6090277777778,5.736772,4.373972,True
2160,1,2,30,1,28,1,8741.51,2,18,32,451.5673611111111,-0.25230876,0.85160947,False
2161,1,0,59,0,58,5,7155.04,5,16,8,619.6388888888889,6.322302,4.71834,True
