,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDate_hour,TransactionWeekNumber,DaysSinceLastPurchase,MSE_VAE_zscores,MSE_VAE,MSE_VAE_Fraud
1885,1,1,57,0,30,1,11523.64,4,17,27,485.6152777777778,-0.5781808,0.65991396,False
1886,1,0,40,0,30,1,12723.62,5,17,15,573.5993055555556,0.06723614,1.0422406,False
1887,0,2,69,2,71,4,3920.11,2,16,36,422.6659722222222,3.2814844,2.94627,True
1888,1,1,44,0,73,1,7451.83,5,16,18,550.65625,-0.79337144,0.53244114,False
1889,1,1,62,0,97,1,7061.58,3,18,24,510.55069444444445,-0.6168035,0.63703495,False
1890,1,2,28,3,197,1,985.77,4,17,21,527.6097222222222,-0.46474445,0.72711045,False
1891,0,1,59,1,103,1,4298.34,1,16,40,398.6430555555556,-0.5120032,0.6991157,False
1892,1,0,56,0,27,1,12799.34,2,16,36,423.65277777777777,0.06124802,1.0386934,False
1893,0,2,21,3,135,1,811.24,0,16,42,381.66180555555553,0.66277164,1.3950189,False
1894,0,1,53,0,88,1,13273.08,1,16,33,446.65625,0.1733393,1.1050931,False
1895,1,2,21,3,146,1,842.94,2,18,8,622.5555555555555,0.37404636,1.2239863,False
1896,0,1,49,1,146,1,2471.53,4,16,52,312.6458333333333,-0.06291067,0.96514535,False
1897,1,0,19,3,184,1,1237.5,5,17,23,515.6284722222222,-0.23529288,0.863031,False
1898,1,2,25,3,177,1,783.83,0,18,4,649.5576388888888,0.99241984,1.5902932,False
1899,0,2,49,1,119,1,3931.03,3,16,2,661.6486111111111,0.06999897,1.0438772,False
1900,1,1,24,3,70,1,960.96,5,17,13,583.6152777777778,-0.41207883,0.75830805,False
1901,1,0,78,2,121,1,7310.88,4,16,36,424.67291666666665,-0.4794176,0.7184185,False
1902,0,2,73,2,37,1,1385.74,3,16,24,510.65555555555557,0.10031206,1.0618339,False
1903,1,0,58,2,12,1,7902.52,0,16,20,538.6465277777778,-0.30916443,0.8192716,False
1904,1,2,71,2,61,1,4405.28,1,16,32,454.66041666666666,-0.5638655,0.66839397,False
1905,1,0,48,1,24,1,3944.12,6,16,33,445.64722222222224,-0.4087493,0.7602804,False
1906,1,0,20,3,240,1,1523.04,4,17,13,583.5972222222222,0.037179828,1.0244361,False
1907,1,1,67,0,77,1,8042.3,0,16,22,524.6430555555555,-0.43616524,0.74403995,False
1908,1,2,33,0,110,1,5531.93,0,16,25,503.6298611111111,-0.5062499,0.70252377,False
1909,1,1,21,3,291,1,560.73,3,16,4,647.6638888888889,0.81549424,1.4854875,False
1910,1,2,70,0,89,1,1658.52,2,16,20,534.6347222222222,-0.47004372,0.7239713,False
1911,1,2,27,1,50,1,731.52,2,16,42,382.64166666666665,-0.37027258,0.7830729,False
1912,1,0,29,1,37,1,1389.89,5,16,51,317.6451388888889,0.16391923,1.0995129,False
1913,1,0,48,1,136,1,5081.26,0,16,7,629.6402777777778,-0.34678486,0.79698634,False
1914,1,0,27,3,83,1,1000.35,3,16,46,356.67083333333335,-0.1977648,0.8852616,False
1915,1,2,21,3,131,1,1639.9,1,16,30,466.65277777777777,-0.47163793,0.72302693,False
1916,1,2,67,2,151,1,5473.82,1,16,1,671.6388888888889,0.099681176,1.0614601,False
1917,1,1,64,0,159,1,1729.26,3,17,4,649.6131944444444,-0.28106567,0.8359165,False
1918,0,2,51,0,109,1,14798.1,1,16,49,333.6645833333333,1.3549557,1.8050491,False
1919,1,0,55,0,132,1,7374.26,4,17,19,543.5979166666667,-0.8887968,0.47591388,False
1920,1,2,19,3,297,1,1231.98,6,17,11,601.6125,1.1955712,1.7106342,False
1921,1,1,26,1,120,1,6611.26,1,16,21,531.6361111111111,-1.0737269,0.36636657,False
1922,1,0,60,0,147,1,883.72,4,16,23,514.6541666666667,-0.63205063,0.628003,False
1923,1,2,79,2,228,1,5055.99,3,16,30,468.6625,-0.23888391,0.8609038,False
1924,1,0,52,1,130,1,7166.88,3,16,35,433.6513888888889,-1.1069554,0.34668288,False
1925,1,2,21,3,69,1,232.56,3,17,27,485.5909722222222,-0.4308864,0.747167,False
1926,1,2,25,3,178,1,1236.38,0,17,44,370.6125,0.07601748,1.0474424,False
1927,1,2,21,3,148,1,802.09,6,16,42,384.6402777777778,0.322572,1.1934943,False
1928,1,1,58,1,107,1,1423.2,5,16,25,500.6479166666667,-1.0491049,0.3809519,False
1929,1,0,51,0,172,1,13388.56,5,16,47,345.6534722222222,0.4960415,1.2962527,False
1930,0,1,27,1,10,1,2801.28,1,17,9,614.6131944444444,0.0075294217,1.006872,False
1931,1,0,52,1,74,1,5545.96,3,16,17,558.6569444444444,-1.0506531,0.3800348,False
1932,0,2,27,1,135,1,4764.48,3,18,46,354.58680555555554,0.30983225,1.1859477,False
1933,1,2,27,1,36,1,7868.19,4,17,25,502.62916666666666,-0.8071459,0.52428156,False
1934,1,0,26,3,80,1,1128.38,3,16,8,618.6388888888889,-0.17292283,0.89997727,False
1935,1,0,60,0,239,1,7627.04,1,17,1,667.6138888888889,0.5513775,1.3290322,False
1936,1,2,52,2,119,1,4026.03,0,17,38,410.5986111111111,-0.7114816,0.5809504,False
1937,0,2,77,2,163,1,7095.76,0,16,32,450.64444444444445,0.24050018,1.1448773,False
1938,1,2,20,3,159,1,1501.95,1,17,33,445.59583333333336,-0.39635208,0.76762414,False
1939,1,2,48,1,115,1,3656.93,5,16,51,319.6625,-0.22166194,0.8711056,False
1940,1,1,55,2,72,1,3473.24,4,16,23,517.6722222222222,-1.2488818,0.26260975,False
1941,1,0,64,2,167,1,7061.73,4,17,16,566.5916666666667,-0.8131485,0.5207258,False
1942,1,1,25,3,216,1,6012.67,1,16,48,342.66180555555553,-0.012754437,0.9948565,False
1943,0,2,31,0,73,1,13694.68,2,16,14,580.6479166666667,0.59205806,1.3531302,False
1944,1,0,48,0,131,1,9410.51,3,16,32,451.66180555555553,-0.8111966,0.521882,False
1945,1,1,53,2,23,1,6115.63,4,16,32,453.6590277777778,-1.054115,0.37798405,False
1946,1,2,38,1,273,1,5581.21,2,16,38,408.6430555555556,-0.2628372,0.84671456,False
1947,1,2,69,0,96,1,6712.94,2,16,48,340.6534722222222,-0.059484746,0.96717477,False
1948,1,1,53,0,37,1,8400.87,6,18,4,650.5604166666667,0.7809394,1.4650182,False
1949,1,0,60,2,92,1,4644.19,5,16,29,473.6666666666667,-0.8859699,0.47758847,False
1950,1,0,27,3,96,1,1734.22,2,16,29,475.65833333333336,-0.7201769,0.5757995,False
1951,1,0,69,0,53,1,5237.12,3,17,40,396.62708333333336,-0.5140671,0.6978931,False
1952,1,2,33,1,95,1,969.06,0,16,9,615.6583333333333,-0.12418746,0.9288467,False
1953,1,0,62,2,164,1,5950.48,2,17,45,363.6145833333333,-0.6622928,0.6100884,False
1954,1,1,36,0,166,1,9962.5,4,16,47,345.63958333333335,-0.35971016,0.78932977,False
1955,1,2,52,0,116,1,9662.88,3,16,10,608.6555555555556,-0.2998021,0.8248176,False
1956,0,1,66,0,115,1,5243.0,4,17,48,338.60069444444446,-0.024773639,0.98773664,False
1957,0,1,73,2,183,1,1702.65,5,16,2,664.6597222222222,0.779676,1.4642698,False
1958,1,0,27,3,56,1,800.93,4,16,21,531.6472222222222,-0.48748192,0.7136414,False
1959,1,0,60,1,114,1,7231.47,2,16,25,499.6638888888889,-1.1001347,0.35072324,False
1960,1,0,22,3,284,1,1052.31,5,16,8,618.6513888888888,0.8806904,1.5241078,False
1961,1,2,58,0,161,1,10721.29,2,17,36,426.5986111111111,-0.49168,0.7111546,False
1962,0,1,32,0,31,1,13560.63,1,17,21,529.625,0.36042196,1.2159156,False
1963,1,0,70,2,115,1,3138.0,0,18,42,384.54791666666665,0.15524173,1.0943726,False
1964,1,0,38,0,145,1,9916.24,6,16,7,625.6465277777778,0.19252178,1.1164563,False
1965,1,0,75,2,261,1,7941.73,1,17,18,549.6284722222222,0.09745505,1.0601414,False
1966,1,1,49,1,63,1,3753.24,1,17,50,326.6125,-0.57665956,0.6608151,False
1967,1,2,31,0,55,1,9733.83,5,17,29,475.60069444444446,-0.5006628,0.70583344,False
1968,1,2,59,0,124,1,5003.22,6,18,37,418.55555555555554,0.098047905,1.0604926,False
1969,1,2,54,2,124,5,4087.44,1,18,31,458.56388888888887,5.738298,4.4016166,True
1970,1,2,71,2,226,1,4880.31,0,16,47,349.64930555555554,0.4271433,1.2554394,False
1971,1,1,57,2,87,1,1310.38,1,16,3,657.6458333333334,-0.2571908,0.85005933,False
1972,1,0,78,2,103,1,2513.51,6,18,13,587.5875,0.51037127,1.3047413,False
1973,1,0,23,3,41,1,4475.22,5,16,1,671.6388888888889,0.50844455,1.3036,False
1974,0,1,55,2,121,1,6521.05,1,16,24,510.65416666666664,-0.7221142,0.5746519,False
1975,1,1,56,2,140,1,1615.04,1,17,47,345.59375,-0.59717464,0.64866257,False
1976,0,2,20,3,288,1,1490.34,1,16,40,395.63958333333335,1.1862515,1.7051135,False
1977,1,0,80,2,57,1,6601.44,4,17,5,643.5993055555556,0.08675045,1.0538003,False
1978,0,2,50,0,109,1,8611.17,5,16,48,342.67291666666665,0.46196058,1.2760642,False
1979,1,1,28,3,193,1,1929.28,4,16,47,349.66875,-0.30935177,0.81916064,False
1980,1,0,57,2,92,1,5315.83,2,16,40,394.6625,-0.9461886,0.44191658,False
1981,1,0,26,3,121,1,548.45,5,17,51,320.61944444444447,0.25897568,1.1558217,False
1982,1,2,25,3,167,1,1931.66,1,16,14,580.6472222222222,-0.23279366,0.8645115,False
1983,1,1,36,0,117,1,1050.63,3,17,8,622.6131944444444,-0.69183284,0.59258974,False
1984,1,2,19,3,50,1,9963.39,3,17,32,453.62083333333334,-0.33790532,0.80224633,False
1985,1,1,58,2,268,1,1950.63,4,16,26,496.65416666666664,-0.5210279,0.6937697,False
1986,0,2,40,1,70,1,6295.45,2,16,39,405.65694444444443,-0.42463022,0.75087297,False
1987,0,2,41,1,137,1,4113.63,1,16,36,426.63958333333335,-0.3488034,0.7957906,False
1988,1,0,21,3,90,1,1451.02,5,18,32,454.5861111111111,-0.016658505,0.9925438,False
1989,1,0,22,3,135,1,1597.85,1,17,26,496.6034722222222,-0.55818313,0.67176,False
1990,1,2,27,3,92,1,1256.33,4,16,27,489.66319444444446,-0.5730047,0.66298014,False
1991,1,2,72,2,292,1,7320.61,1,16,23,513.65,0.42833766,1.2561469,False
1992,1,2,57,2,147,1,2150.38,0,17,7,629.6201388888888,-0.25735882,0.8499598,False
1993,1,0,72,2,101,1,2940.04,2,18,17,558.55625,-0.3000299,0.82468265,False
1994,1,2,49,0,225,1,12801.93,1,17,50,326.62847222222223,0.7568211,1.4507312,False
1995,1,2,29,1,40,1,4272.41,6,17,21,531.6020833333333,-0.5073816,0.7018534,False
1996,0,1,74,2,290,1,5399.76,4,16,2,664.6395833333333,1.2603346,1.7489983,False
1997,0,1,61,2,48,1,2467.39,5,17,28,478.6020833333333,-0.47381315,0.7217384,False
1998,1,0,27,1,129,1,7537.4,0,18,38,410.575,-0.14378318,0.9172388,False
1999,1,2,54,1,23,1,7498.51,2,17,23,513.6208333333333,-0.9328842,0.44979772,False
2000,1,0,29,0,32,1,10506.41,2,16,16,566.6534722222223,-0.17485465,0.8988329,False
2001,0,1,73,2,129,1,6505.98,1,16,16,562.6541666666667,-0.24066822,0.85984683,False
2002,1,1,55,1,67,1,7568.4,6,16,50,324.6638888888889,-0.11089642,0.93671995,False
2003,1,0,18,3,56,1,546.46,0,16,21,529.6625,0.06991807,1.0438293,False
2004,1,0,23,3,99,1,1072.25,6,16,47,348.64375,0.43110535,1.2577864,False
2005,1,0,69,0,250,1,7273.55,2,18,5,643.5548611111111,0.9455167,1.5625091,False
2006,1,0,57,0,146,5,11197.54,6,16,7,627.6493055555555,6.776907,5.016859,True
2007,1,0,19,3,277,1,782.35,2,16,29,472.63194444444446,0.2756549,1.165702,False
2008,1,1,76,2,246,1,4444.95,5,16,47,349.67083333333335,0.14475024,1.0881578,False
2009,1,0,56,0,33,1,10658.88,2,16,8,619.6576388888889,0.057101052,1.0362369,False
2010,0,1,26,3,40,1,250.93,4,17,17,559.6,-0.003594763,1.0002824,False
2011,1,1,23,3,55,1,1729.02,3,16,36,426.6638888888889,-0.67087257,0.605006,False
2012,0,2,27,3,124,1,1298.13,4,18,49,334.5673611111111,0.82712877,1.4923794,False
2013,0,2,27,3,294,1,5828.48,1,16,23,515.6472222222222,0.9057982,1.538981,False
2014,1,0,74,2,12,1,7600.99,3,16,35,433.6451388888889,-0.3698551,0.7833202,False
2015,1,2,56,1,268,1,9603.73,4,17,41,390.6152777777778,0.020197324,1.0143762,False
2016,1,2,59,1,178,1,4180.4,4,16,46,355.6347222222222,-0.44045228,0.74150044,False
2017,1,2,23,3,139,1,1268.44,2,16,7,625.6326388888889,-0.10244381,0.94172704,False
2018,1,0,26,1,120,1,9609.67,1,18,26,495.5701388888889,-0.35622385,0.79139495,False
2019,0,0,38,0,85,1,11989.39,1,17,40,398.59722222222223,0.23251937,1.1401497,False
2020,1,1,47,1,12,1,9538.92,5,17,7,626.6229166666667,-0.29220143,0.82932,False
2021,1,2,36,1,169,1,4826.88,5,17,35,432.59444444444443,-0.855806,0.49545673,False
2022,1,2,27,3,134,1,293.06,3,16,38,411.6423611111111,-0.47883743,0.71876216,False
2023,1,0,25,3,162,1,1445.53,0,18,22,523.5673611111112,-0.003958606,1.0000669,False
2024,1,0,64,0,94,1,11204.62,3,17,14,578.6173611111111,-0.33929098,0.8014255,False
2025,0,1,20,3,84,1,693.4,5,16,49,335.65694444444443,0.67446613,1.4019464,False
2026,1,2,57,0,165,1,13523.65,3,16,21,531.6333333333333,-0.062226955,0.96555036,False
2027,1,0,20,3,163,1,662.51,2,16,22,520.6347222222222,-0.44040388,0.7415291,False
2028,0,2,23,3,99,1,342.73,3,16,18,552.6604166666667,0.06349728,1.0400258,False
2029,0,0,47,1,59,1,7764.16,4,18,34,439.56180555555557,0.014242612,1.0108488,False
2030,1,0,29,1,54,1,9834.0,1,16,36,426.66875,-0.49804997,0.7073812,False
2031,1,0,44,0,171,1,268.77,3,16,43,374.65972222222223,-0.37471285,0.7804426,False
2032,1,0,30,1,172,1,5397.68,1,16,28,478.6673611111111,-0.91863465,0.45823878,False
2033,1,0,53,2,25,1,7659.5,5,17,32,454.6125,-0.71017885,0.5817221,False
2034,1,2,28,3,284,1,1926.08,1,17,1,668.5965277777777,1.0026948,1.5963798,False
2035,1,2,68,0,127,1,6911.62,0,16,45,359.6361111111111,0.12960647,1.079187,False
2036,1,2,36,1,147,1,7527.04,3,16,47,347.6659722222222,-0.5600497,0.6706543,False
2037,0,2,43,0,109,1,12071.1,3,16,42,383.66527777777776,0.29015332,1.1742904,False
2038,0,2,72,2,129,1,1425.47,6,16,40,394.64930555555554,0.4172932,1.2496045,False
2039,0,0,23,3,52,1,1598.63,0,17,34,440.6152777777778,0.3657826,1.219091,False
2040,1,1,60,0,43,1,11726.47,6,16,51,321.65763888888887,0.71106,1.4236236,False
2041,1,2,28,3,34,1,9189.76,3,17,30,466.6138888888889,-0.56039435,0.67045015,False
2042,0,2,78,2,99,1,4895.87,0,17,8,620.61875,0.42937347,1.2567605,False
2043,1,1,21,3,117,1,6178.77,3,18,12,594.5541666666667,-0.2772905,0.8381528,False
2044,1,2,67,2,26,1,7167.57,0,17,1,307.61805555555554,0.5134021,1.3065367,False
2045,0,2,56,2,31,1,4704.91,5,16,52,310.6430555555556,0.66279924,1.3950353,False
2046,0,1,67,2,56,1,1267.72,6,16,12,593.65,0.62927717,1.3751777,False
2047,0,2,59,1,135,1,5790.55,5,16,8,622.6631944444445,0.27035224,1.1625608,False
2048,1,1,60,1,65,1,5729.1,0,16,5,640.6569444444444,-0.2790287,0.83712316,False
2049,0,1,34,1,58,1,7379.38,5,16,34,436.65,-0.49439767,0.7095447,False
2050,1,2,25,3,105,1,1478.41,4,17,47,347.63125,-0.13119134,0.9246978,False
2051,1,2,28,3,46,1,824.71,5,18,2,661.5861111111111,0.91185737,1.5425702,False
2052,1,0,27,3,63,1,1024.42,1,18,40,395.56041666666664,0.116335854,1.0713259,False
2053,0,1,29,1,275,4,6027.49,0,16,31,461.65625,3.7586203,3.2289116,True
2054,1,0,51,0,102,1,14453.35,4,16,5,643.6479166666667,0.6438341,1.3838009,False
2055,1,0,42,0,233,1,5374.54,6,18,52,314.5805555555556,1.0760149,1.6398125,False
2056,0,1,59,1,101,1,9148.08,0,18,40,394.5465277777778,0.28714737,1.1725098,False
2057,1,0,59,1,41,1,2757.23,2,16,51,319.66041666666666,-0.08685198,0.9509632,False
2058,1,0,41,1,108,1,2523.83,5,16,45,360.64166666666665,-0.5405621,0.6821982,False
2059,1,1,67,2,64,1,1498.79,2,16,12,592.6701388888889,-0.7109501,0.5812652,False
2060,1,2,29,0,72,1,1305.56,5,18,42,383.58958333333334,0.26126823,1.1571797,False
2061,1,0,25,3,131,1,1910.9,0,16,22,522.6513888888888,-0.3467053,0.7970335,False
2062,1,2,25,3,102,1,423.64,4,16,23,514.6694444444445,-0.50255805,0.7047107,False
2063,1,1,64,2,21,1,7606.63,0,18,26,496.55902777777777,-0.11147086,0.9363797,False
2064,1,1,31,0,23,1,842.56,6,18,47,349.56388888888887,0.65789783,1.3921318,False
2065,1,0,28,3,80,1,709.42,0,18,32,453.56041666666664,0.10218642,1.0629442,False
2066,1,0,27,3,123,1,1358.37,0,17,8,620.6208333333333,0.04850445,1.0311445,False
2067,1,2,61,0,158,1,13538.14,3,16,25,501.67291666666665,-0.108811766,0.93795484,False
2068,0,1,75,2,64,1,7258.33,2,17,5,642.6208333333333,0.25814074,1.1553271,False
2069,1,0,69,2,100,1,4980.26,4,17,26,495.6013888888889,-0.97249925,0.42633095,False
2070,0,1,55,2,143,1,1623.5,3,18,26,496.5541666666667,-0.36893806,0.7838634,False
2071,1,0,26,1,136,1,4401.78,1,18,21,531.5722222222222,-0.46474564,0.72710973,False
2072,1,2,48,1,110,1,2051.37,1,18,42,384.5833333333333,-0.29026288,0.83046836,False
2073,0,1,58,0,87,5,13704.92,5,16,9,615.6694444444445,7.2028008,5.2691464,True
2074,1,1,64,0,69,1,13374.89,0,16,52,311.6388888888889,0.87865,1.5228992,False
2075,1,1,22,3,69,1,3363.23,4,17,2,664.6166666666667,-0.025611907,0.9872401,False
2076,1,1,60,0,106,1,13521.76,4,17,2,662.6291666666667,0.35905352,1.2151049,False
2077,1,0,57,2,138,1,6109.86,5,17,22,524.6229166666667,-1.024256,0.39567176,False
2078,1,1,37,1,45,1,9975.79,1,17,17,559.6111111111111,-0.8762464,0.48334837,False
2079,1,1,41,0,173,1,13856.18,2,18,41,391.5513888888889,0.31345478,1.1880935,False
2080,0,2,33,1,55,1,9905.23,0,16,22,523.6625,0.09669194,1.0596894,False
2081,1,0,28,3,35,1,1547.71,1,17,50,328.61041666666665,0.10575482,1.065058,False
2082,1,2,79,2,157,1,7153.72,6,18,48,339.5861111111111,0.9122041,1.5427756,False
2083,1,1,54,2,44,1,3101.54,2,16,49,332.66527777777776,-0.59005773,0.6528784,False
2084,1,0,56,2,104,1,1393.14,1,16,8,619.6340277777778,-0.40942347,0.759881,False
2085,1,0,57,2,135,1,7142.53,4,16,6,634.6534722222223,-0.5016349,0.7052576,False
2086,1,1,23,3,73,1,325.15,2,18,49,335.56805555555553,0.2947283,1.1770005,False
2087,1,2,28,3,148,1,580.66,2,17,15,573.5902777777778,-0.5415349,0.68162197,False
2088,0,1,18,3,104,1,6149.81,6,16,7,625.6381944444445,0.5584086,1.3331972,False
2089,1,1,56,1,264,1,5698.25,1,18,27,488.55,-0.24026532,0.8600855,False
2090,1,2,39,0,225,1,9562.41,4,17,48,342.61875,0.13270961,1.0810252,False
2091,1,2,53,1,211,1,2038.31,1,16,18,548.6423611111111,-0.5998706,0.6470655,False
2092,1,2,22,3,255,1,187.65,2,16,21,531.6326388888889,0.17406921,1.1055255,False
2093,0,2,26,1,146,1,8520.08,2,18,21,531.5701388888889,0.092296645,1.0570858,False
2094,1,0,27,3,32,1,1435.72,1,16,7,625.6569444444444,0.20768708,1.1254398,False
2095,1,0,20,3,176,1,825.69,3,16,39,402.66319444444446,-0.22444369,0.8694578,False
2096,1,0,68,0,224,1,5803.89,3,16,20,538.6388888888889,-0.34563276,0.7976688,False
2097,1,1,53,2,165,1,3134.47,1,16,25,501.64375,-1.1903595,0.29727674,False
2098,1,2,50,1,125,1,5374.69,0,18,30,465.56388888888887,-0.4059099,0.76196235,False
2099,0,2,31,0,10,1,6852.16,3,17,32,450.63125,-0.054833774,0.9699299,False
2100,1,1,23,3,31,1,1570.22,2,18,38,408.5875,-0.050610032,0.9724319,False
2101,1,2,18,3,83,1,730.6,0,18,11,601.55625,0.8014388,1.4771614,False
2102,0,2,47,0,127,3,13185.39,1,17,48,340.6034722222222,2.3101728,2.3708925,True
2103,0,2,24,3,101,1,3900.34,4,16,45,360.6694444444444,0.17393276,1.1054447,False
2104,1,2,63,2,32,1,4891.56,5,16,16,566.6715277777778,-0.37954485,0.77758026,False
2105,1,0,64,0,102,1,7682.0,5,16,19,543.65,-0.47399345,0.7216316,False
2106,1,1,57,2,39,1,6100.98,4,16,8,622.6458333333334,-0.6922666,0.5923328,False
2107,1,2,55,0,68,1,1562.9,0,17,35,431.59166666666664,-0.35280228,0.7934218,False
2108,1,1,57,0,48,1,13732.81,4,16,1,670.6444444444444,0.64579093,1.38496,False
2109,0,1,60,2,96,1,5790.7,6,17,35,433.61805555555554,-0.35130674,0.7943077,False
2110,1,2,39,1,34,1,1447.35,2,17,1,671.6270833333333,0.10079142,1.0621178,False
2111,1,0,64,0,244,1,207.1,0,17,18,551.6125,0.29371145,1.1763982,False
2112,1,1,57,1,38,1,3077.2,3,17,21,531.625,-1.2293144,0.27420095,False
2113,1,1,25,3,52,1,1983.0,5,17,11,600.6256944444444,-0.3487712,0.7958097,False
2114,1,0,57,1,107,1,3120.1,0,17,47,345.6125,-0.167629,0.9031132,False
2115,0,2,46,1,199,1,3052.47,5,16,12,591.6625,0.10237539,1.0630561,False
2116,1,1,27,1,42,1,8564.46,4,16,42,382.6381944444444,-0.6622479,0.610115,False
2117,0,2,59,2,293,1,7950.74,3,16,51,321.65208333333334,1.2202791,1.7252705,False
2118,0,1,21,3,64,1,1699.81,1,16,48,342.6513888888889,0.5207989,1.3109183,False
2119,0,1,23,3,156,1,287.46,1,17,52,314.6111111111111,0.72145486,1.4297812,False
2120,1,2,23,3,187,1,1154.48,4,16,2,663.6736111111111,0.40206307,1.2405826,False
2121,1,1,23,3,130,1,4076.48,1,16,35,430.6534722222222,-0.7523993,0.55671185,False
2122,1,0,68,0,35,1,10628.59,2,16,37,419.64722222222224,-0.105535366,0.9398957,False
2123,1,0,47,1,197,1,7801.32,4,16,49,332.6326388888889,-0.4441698,0.7392983,False
2124,0,1,53,0,75,4,634.16,1,16,1,670.6520833333333,4.079673,3.419094,True
2125,1,2,33,1,73,1,922.96,1,17,18,548.6083333333333,-0.7550041,0.55516887,False
2126,1,2,18,3,68,1,1671.86,0,18,42,384.56111111111113,0.5624986,1.33562,False
2127,1,1,75,2,73,1,5670.82,1,17,52,310.6041666666667,-0.058530062,0.9677403,False
2128,0,0,58,2,48,1,6020.85,5,18,7,625.5590277777778,0.6282782,1.374586,False
2129,1,0,51,0,108,1,6180.3,5,17,31,459.5965277777778,-0.844299,0.5022731,False
2130,1,2,46,1,114,1,3956.69,2,16,1,668.6708333333333,-0.28198466,0.83537215,False
2131,0,1,62,0,102,1,13869.86,2,16,42,384.6513888888889,0.55356455,1.3303277,False
2132,1,0,43,1,89,1,4159.52,5,16,24,508.65069444444447,-1.0189623,0.39880756,False
2133,1,2,19,3,61,1,1084.65,6,16,28,482.64930555555554,0.12344932,1.0755397,False
2134,1,1,32,0,51,1,9794.26,3,16,28,482.66875,-0.8520629,0.49767396,False
2135,1,1,78,2,23,1,5123.24,1,17,38,409.6013888888889,-0.4208475,0.75311375,False
2136,1,1,39,1,52,1,1381.28,4,17,3,654.6131944444444,-0.42365268,0.751452,False
2137,1,0,66,0,170,1,11619.1,4,17,52,314.6034722222222,0.5452825,1.3254217,False
2138,1,0,31,1,161,1,9077.62,1,16,52,314.65416666666664,-0.080738686,0.95458454,False
2139,1,1,22,3,73,1,1824.19,5,16,7,629.6409722222222,0.036745753,1.024179,False
2140,0,2,71,2,40,1,4159.33,0,17,47,346.6,0.6636843,1.3955595,False
2141,1,2,50,0,124,1,14352.33,5,16,10,607.6493055555555,0.51885134,1.3097646,False
2142,1,2,64,2,38,1,2156.54,5,16,22,521.6618055555556,-0.4629223,0.7281898,False
2143,1,1,51,1,148,1,8361.7,3,17,32,454.59791666666666,-1.3929183,0.17728661,False
2144,1,2,27,1,17,1,5424.6,0,16,14,579.6631944444445,-0.13918784,0.9199609,False
2145,1,2,52,0,276,1,11263.89,3,18,10,606.5541666666667,0.9245267,1.5500752,False
2146,0,2,48,0,127,1,12467.31,5,16,20,538.6708333333333,0.43164465,1.2581059,False
2147,1,1,26,1,71,1,2531.24,2,16,18,549.6465277777778,-1.0497236,0.3805854,False
2148,0,1,48,1,290,1,6242.03,2,16,49,331.64722222222224,0.6157234,1.3671489,False
2149,1,0,36,0,107,2,11565.97,2,17,9,614.5993055555556,0.0855738,1.0531033,False
2150,1,1,39,0,142,1,13586.06,1,17,24,510.62361111111113,-0.418063,0.7547632,False
2151,1,0,24,3,95,1,1161.84,1,18,32,454.5520833333333,-0.09250141,0.94761664,False
2152,0,0,48,1,69,1,7447.1,2,16,52,311.6513888888889,0.21237256,1.1282153,False
2153,1,1,25,3,53,1,1419.31,2,17,35,433.62569444444443,-0.76139146,0.55138516,False
2154,1,1,58,2,277,1,6142.54,5,17,37,418.61805555555554,-0.3173852,0.81440187,False
2155,1,2,20,3,212,1,416.37,2,16,35,433.6333333333333,-0.088630244,0.9499098,False
2156,0,1,53,2,238,1,6313.22,4,16,41,390.63958333333335,-0.16245148,0.9061802,False
2157,1,2,60,1,133,1,8092.94,0,16,1,307.6625,0.25775757,1.1551001,False
2158,1,1,31,1,14,1,6229.13,2,18,34,436.5722222222222,-0.55274,0.6749844,False
2159,1,1,26,1,132,5,4976.18,5,17,7,626.6090277777778,5.801749,4.4392033,True
2160,1,2,30,1,28,1,8741.51,2,18,32,451.5673611111111,-0.2939338,0.8282938,False
2161,1,0,59,0,58,5,7155.04,5,16,8,619.6388888888889,6.322703,4.7478013,True
2162,1,0,32,0,33,1,7473.73,3,16,50,327.6333333333333,0.017885873,1.0130069,False
2163,0,1,29,1,69,1,2366.3,4,16,23,513.6715277777778,-0.65126854,0.6166189,False
2164,1,1,51,2,137,1,3051.29,4,16,12,592.6326388888889,-1.0393199,0.38674834,False
2165,1,0,44,0,241,1,6987.4,4,16,15,573.6708333333333,-0.29047772,0.8303411,False
2166,0,0,65,0,150,1,7370.41,6,17,12,591.6152777777778,0.5733232,1.3420322,False
2167,1,0,68,2,167,1,5010.31,2,16,4,650.6375,-0.15342976,0.9115244,False
2168,1,1,59,2,25,1,6760.22,0,18,29,475.5708333333333,-0.30290502,0.8229795,False
2169,1,0,52,0,140,1,9817.05,1,16,42,384.6375,-0.32862812,0.8077419,False
2170,0,1,52,2,108,1,4389.96,6,18,29,474.5840277777778,-0.07900258,0.95561296,False
2171,0,1,73,2,80,1,6768.14,1,17,13,587.61875,-0.14934215,0.9139458,False
2172,1,0,51,2,145,1,1504.64,3,16,47,349.64444444444445,-0.56889296,0.6654158,False
2173,1,2,63,2,97,1,6486.18,6,16,50,328.64930555555554,0.22230802,1.1341008,False
2174,0,2,25,3,135,1,835.53,1,17,1,669.6298611111112,0.8407892,1.5004715,False
